obligor_id,issuer,rating,rating_score,pd_1y,exposure_usd,recovery_rate,recovery_stressed,sector,factor_sector,seniority,basel_correlation
371,ATHENAHEALTH,BB-,13,0.019,29001588.12,0.3744,0.2434,Technology,Technology,Senior Secured,0.1664089228145401
372,CANADIAN PACIFIC RAILWAY,AA,3,0.0001,28975162.700000003,0.4031284286830596,0.2821538000331573,Transportation,Industrials,Senior Unsecured,0.2394014975031218
373,MATADOR RESOURCES,BBB,9,0.0022,28953681.68,0.572,0.3432,Energy,Energy,Senior Secured,0.2275000962355834
374,GOEASY,B-,15,0.053,28720701.84,0.4076395073534874,0.2649472480130729,Finance Companies,Financials,Senior Secured,0.1284781455672515
375,FIBERCOP SPA,BB+,10,0.004,28691942.96,0.4239660339257833,0.2967647057204382,Communications,Communications,Senior Secured,0.2182476903693578
376,UNILEVER CAPITAL,AA+,1,0.0,28674928.83,0.3840837850818129,0.3072870280654504,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
377,AES,BBB+,6,0.0005,28601898.54,0.4501365423574431,0.3826236461757618,Electric,Utilities,Senior Unsecured,0.2370371894433999
378,FERTITTA ENTERTAINMENT,BB-,10,0.004,28545413.950000003,0.4120727213081805,0.2472451567702698,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
379,TRAVELERS,A,6,0.0005,28501354.06,0.3776643995371987,0.2832497133143224,Insurance,Financials,Senior Unsecured,0.2370371894433999
380,CONNECT FINCO,BB+,11,0.007,28495147.86,0.4199,0.2939,Communications,Communications,Senior Secured,0.2045625707662456
381,BLACK PEARL,BBB+,8,0.0015,28462178.23,0.4159999999999999,0.2704,Technology,Technology,Senior Secured,0.2313292183594263
382,GENERAL MILLS,AA-,3,0.0001,28399120.78,0.3742903129622522,0.2994496725763775,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
383,LIGHT AND WONDER INTERNATIONAL,BBB-,10,0.004,28278037.25,0.4286999999999999,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
384,CONSTELLATION ENERGY GENERATION LL,BBB,3,0.0001,28263228.72,0.4721128320136949,0.4012838975251728,Electric,Utilities,Senior Unsecured,0.2394014975031218
385,LITHIA MOTORS,BBB+,7,0.0009,28256976.15,0.4434241647313702,0.2660566404399219,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2347196978199719
386,MILLROSE PROPERTIES,BBB-,10,0.004,28172947.73,0.4287,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
387,WILLIAMS SCOTSMAN,A-,7,0.0009,28145225.64,0.512738195995646,0.3589260472020859,Industrial Other,Industrials,Senior Secured,0.2347196978199719
388,BRITISH TELECOMMUNICATIONS,A+,5,0.0004,28097210.73,0.3460979316758678,0.2423200927887976,Communications,Communications,Senior Unsecured,0.2376238407968106
389,PARK INTERMEDIATE,BBB,9,0.0022,28096141.37,0.5873619525200658,0.3817466393566912,Reits,Real Estate,Senior Secured,0.2275000962355834
390,EATON,AA,2,0.0,27985678.62,0.3900281010656085,0.273010716172442,Capital Goods,Industrials,Senior Unsecured,0.2
391,NIKE,AAA,1,0.0,27919133.26,0.3270755820212379,0.1962625230781967,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2
392,WOODSIDE FINANCE,A-,4,0.0002,27853057.49,0.4213155055332491,0.2527645507481412,Energy,Energy,Senior Unsecured,0.2388059800499001
393,IMOLA MERGER,BBB,9,0.0022,27636612.11,0.4159999999999999,0.2704,Technology,Technology,Senior Secured,0.2275000962355834
394,SABRE GLBL,CCC+,17,0.14,27489074.49,0.3119999999999999,0.2027999999999999,Technology,Technology,Senior Secured,0.1201094258358665
395,ARDAGH METAL PACKAGING FINANCE USA,BBB-,8,0.0015,27478249.0,0.5081285981797456,0.3557052384717454,Capital Goods,Industrials,Senior Secured,0.2313292183594263
396,LAMB WESTON,A-,7,0.0009,27455470.08,0.5011537418602451,0.4009519951443862,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2347196978199719
397,VOLTAGRID,BBB-,10,0.004,27381106.63,0.6305,0.5359,Electric,Utilities,Senior Secured,0.2182476903693578
398,US BANCORP,AA+,2,0.0,27356113.93,0.4006022271936049,0.2804042677576683,Banking,Financials,Senior Unsecured,0.2
399,LCM,BBB,9,0.0022,27113971.39,0.4315563327031673,0.2589148970566572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
400,SINCLAIR TELEVISION,BB+,11,0.007,27084351.07,0.412961577241843,0.289049840402065,Communications,Communications,Senior Secured,0.2045625707662456
401,CHART INDUSTRIES,BBB,9,0.0022,26747240.44,0.510157259199185,0.3571046733400883,Capital Goods,Industrials,Senior Secured,0.2275000962355834
402,MARTIN MARIETTA MATERIALS,AA-,4,0.0002,26733848.17,0.3867453124534222,0.2707017240486557,Capital Goods,Industrials,Senior Unsecured,0.2388059800499001
403,IBM INTERNATIONAL CAPITAL,BBB,6,0.0005,26733215.91,0.30126860742165,0.1958174750843135,Technology,Technology,Senior Unsecured,0.2370371894433999
404,SNAP,BB+,11,0.007,26685898.85,0.4199,0.2939,Communications,Communications,Senior Secured,0.2045625707662456
405,ENERGEAN ISRAEL FINANCE,BB+,11,0.007,26678975.31,0.3866,0.232,Energy,Energy,Senior Unsecured,0.2045625707662456
406,BROOKFIELD FINANCE,AA-,3,0.0001,26623131.28,0.3623434487750834,0.2536019907782613,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2394014975031218
407,COMMERCIAL METALS,BBB,9,0.0022,26612702.32,0.546,0.3549,Basic Industry,Materials,Senior Secured,0.2275000962355834
408,ASTRAZENECA FINANCE,AA,2,0.0,26607167.74,0.3825993066661518,0.3060994453329214,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
409,PARAMOUNT GLOBAL,BB-,10,0.004,26605555.29,0.2773390085471507,0.1940809347142553,Communications,Communications,Senior Unsecured,0.2182476903693578
410,ASBURY AUTOMOTIVE,BBB+,8,0.0015,26537844.75,0.400016633473975,0.2400099800843849,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
411,VOYAGER PARENT,BB,12,0.011,26529968.99,0.4111,0.2466,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1892339772456584
412,NABORS INDUSTRIES,BB+,11,0.007,26474295.95,0.54017315042767,0.3240752125358031,Energy,Energy,Senior Secured,0.2045625707662456
413,AON,AA,2,0.0,26395390.6,0.3910522641638044,0.2932896046235057,Insurance,Financials,Senior Unsecured,0.2
414,WHIRLPOOL,BBB-,10,0.004,26393631.87,0.3387859160593422,0.2710224959913029,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2182476903693578
415,ROYALTY PHARMA,A-,3,0.0001,26357203.4,0.362098125222572,0.2896830186090608,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
416,SEMPRA,A-,7,0.0009,26304152.35,0.447780927094387,0.3582417984894692,Natural Gas,Utilities,Senior Unsecured,0.2347196978199719
417,ADT SECURITY,BBB-,8,0.0015,26178182.21,0.434808230016136,0.2608741233179765,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
418,ALLY FINANCIAL,BBB+,8,0.0015,26152096.07,0.3637510822582031,0.2546088686138724,Banking,Financials,Senior Unsecured,0.2313292183594263
419,USA,BBB-,9,0.0022,26146679.55,0.5619048843064282,0.3371546690904773,Energy,Energy,Senior Secured,0.2275000962355834
420,CIVITAS RESOURCES,BB+,11,0.007,26055336.7,0.5434,0.326,Energy,Energy,Senior Secured,0.2045625707662456
421,COREBRIDGE FINANCIAL,A,3,0.0001,26038274.51,0.3842631744471919,0.2882055850821046,Insurance,Financials,Senior Unsecured,0.2394014975031218
422,TKC,BB,12,0.011,25987591.73,0.3979458706802225,0.2387223858310937,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1892339772456584
423,UNITED AIRLINES,BBB,8,0.0015,25918986.91,0.3885,0.2719,Transportation,Industrials,Senior Unsecured,0.2313292183594263
424,CUMMINS,A+,1,0.0,25559671.11,0.3318444628003275,0.1990948040475001,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2
425,AIR PRODUCTS AND CHEMICALS,A-,2,0.0,25550149.06,0.4095707868173587,0.266192115203691,Basic Industry,Materials,Senior Unsecured,0.2
426,SEALED AIR,CCC+,1,0.0,25481606.32,0.4556638761211344,0.3189609518410454,Capital Goods,Industrials,Senior Secured,0.2
427,ENCOMPASS HEALTH,A-,7,0.0009,25463809.42,0.362,0.2896,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2347196978199719
428,SCIH,BBB+,8,0.0015,25425120.27,0.5406422240127323,0.3514370472277416,Basic Industry,Materials,Senior Secured,0.2313292183594263
429,TENNECO,BB,12,0.011,25381026.64,0.4111,0.2466,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1892339772456584
430,WESTERN MIDSTREAM OPERATING,AA-,4,0.0002,25270846.3,0.4230134683541643,0.253779641769338,Energy,Energy,Senior Unsecured,0.2388059800499001
432,DEERE &,A-,4,0.0002,25253784.26,0.3854551496101598,0.2698368340524898,Capital Goods,Industrials,Senior Unsecured,0.2388059800499001
433,ADIENT GLOBAL,BB+,9,0.0022,25233586.19,0.426673838583306,0.2559765634913108,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
434,ENERGY TRANSFER OPERATING,BBB-,3,0.0001,25153094.69,0.4165603005401003,0.2499173226445242,Energy,Energy,Senior Unsecured,0.2394014975031218
435,CQP HOLDCO,BBB,9,0.0022,25084573.55,0.5672833498653598,0.3403754943961166,Energy,Energy,Senior Secured,0.2275000962355834
436,CLARIOS US FINANCE,BBB,9,0.0022,24999827.41,0.4362349110940922,0.2617322773498299,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
437,QNITY ELECTRONICS,BBB+,8,0.0015,24876446.200000003,0.546,0.3549,Basic Industry,Materials,Senior Secured,0.2313292183594263
438,JETBLUE AIRWAYS,B,15,0.053,24859398.63,0.4641,0.3249,Transportation,Industrials,Senior Secured,0.1284781455672515
439,GENERAL DYNAMICS,AA+,2,0.0,24775331.15,0.398757708695611,0.2791159833518107,Capital Goods,Industrials,Senior Unsecured,0.2
440,ROPER TECHNOLOGIES,A+,5,0.0004,24668445.64,0.3076433589214177,0.1999669091358283,Technology,Technology,Senior Unsecured,0.2376238407968106
441,CITIZENS FINANCIAL,A,4,0.0002,24614738.61,0.389457186057439,0.2725928278937348,Banking,Financials,Senior Unsecured,0.2388059800499001
442,UWM,BB,12,0.011,24590529.16,0.4594,0.2986,Finance Companies,Financials,Senior Secured,0.1892339772456584
443,OUTFRONT MEDIA CAPITAL,A-,7,0.0009,24565717.45,0.4430443180659069,0.3101302374445815,Communications,Communications,Senior Secured,0.2347196978199719
444,BURFORD CAPITAL GLOBAL FINANCE,B-,15,0.053,24355535.0,0.4115058086774936,0.267455119142158,Financial Other,Financials,Senior Secured,0.1284781455672515
445,ENERGIZER,BBB-,8,0.0015,24301553.05,0.4842621756021474,0.3873702628152401,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2313292183594263
446,S&P GLOBAL,AA,1,0.0,24240880.97,0.3190274709872064,0.2073556798026718,Technology,Technology,Senior Unsecured,0.2
447,AON NORTH AMERICA,BBB,2,0.0,24231007.3,0.3803304981487501,0.2852535537045131,Insurance,Financials,Senior Unsecured,0.2
448,CIPHER,BBB+,8,0.0015,24220045.79,0.416,0.2704,Technology,Technology,Senior Secured,0.2313292183594263
449,BANK OF NOVA SCOTIA (FXD-FRN) MTN,A+,3,0.0001,24200701.02,0.2139547629145496,0.1497683340401847,Banking,Financials,Subordinated,0.2394014975031218
450,VISTAJET MALTA FINANCE,B,14,0.032,24172804.73,0.4682224571143093,0.3277656104331175,Transportation,Industrials,Senior Secured,0.1442275821593586
451,WYETH,A,4,0.0002,23976735.52,0.371517509438958,0.2972340075511664,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2388059800499001
452,M&T BANK,A+,5,0.0004,23913899.46,0.3875539509071767,0.2712479931927839,Banking,Financials,Senior Unsecured,0.2376238407968106
453,ARES CAPITAL,BBB,8,0.0015,23903143.5,0.3515,0.2285,Finance Companies,Financials,Senior Unsecured,0.2313292183594263
454,TOTALENERGIES CAPITAL USA,AA-,2,0.0,23824862.28,0.4399956833447433,0.2639572963985251,Energy,Energy,Senior Unsecured,0.2
455,KENNEDY-WILSON,A-,2,0.0,23815700.98,0.3724489269805234,0.2420901138416124,Financial Other,Financials,Senior Unsecured,0.2
456,NCR ATLEOS,BBB-,10,0.004,23722837.64,0.4035,0.2623,Technology,Technology,Senior Secured,0.2182476903693578
457,ALPHA GENERATION,BBB-,10,0.004,23709879.450000003,0.6305,0.5359,Electric,Utilities,Senior Secured,0.2182476903693578
458,APTIV SWISS,AA+,2,0.0,23672535.77,0.3298770190668086,0.1979262114400851,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2
459,ROYAL BANK OF CANADA (FX-FRN) MTN,AA,2,0.0,23603430.25,0.4018896404791842,0.2813089365529402,Banking,Financials,Senior Unsecured,0.2
460,MEDTRONIC,AA-,4,0.0002,23554549.44,0.3729284411706412,0.2983551716196614,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2388059800499001
461,BAXTER INTERNATIONAL,BBB+,8,0.0015,23491570.94,0.3505808279261037,0.280464662340883,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
462,BOYD GAMING,A-,7,0.0009,23476864.15,0.3776843373100577,0.2266432775745307,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2347196978199719
463,RR DONNELLEY & SONS,BB-,13,0.019,23372956.61,0.3903787352322476,0.273295040547504,Communications,Communications,Senior Secured,0.1664089228145401
464,ENCORE CAPITAL,BBB-,10,0.004,23344213.04,0.4758313977044223,0.3092882914220954,Financial Other,Financials,Senior Secured,0.2182476903693578
465,JEFFERIES FINANCIAL,BBB,9,0.0022,23334336.26,0.3515,0.246,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2275000962355834
466,MPH ACQUISITION,BB-,13,0.019,23325630.58,0.4084848624512512,0.3268017482108301,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1664089228145401
467,FIDELITY NATIONAL INFORMATION SERV,A+,5,0.0004,23319563.11,0.3085153927954528,0.2005180926240775,Technology,Technology,Senior Unsecured,0.2376238407968106
468,OSAIC,BBB-,10,0.004,23293828.69,0.4708226996449161,0.329561275510093,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.2182476903693578
469,EQUINIX,AA-,3,0.0001,23263632.88,0.3152456502667695,0.2048971653423891,Technology,Technology,Senior Unsecured,0.2394014975031218
470,HONDA MOTOR,AA-,4,0.0002,23256588.62,0.332061773049972,0.199245161999645,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2388059800499001
471,BATH & BODY WORKS,BBB-,8,0.0015,23164538.29,0.3674518174133226,0.220466699962963,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
472,BUCKEYE PARTNERS,BBB,7,0.0009,23103156.17,0.5483347081123937,0.3289924048129308,Energy,Energy,Senior Secured,0.2347196978199719
473,CHORD ENERGY,BBB,8,0.0015,23034941.42,0.572,0.3432,Energy,Energy,Senior Secured,0.2313292183594263
474,ARCHROCK PARTNERS,BBB+,8,0.0015,22959762.73,0.572,0.3432,Energy,Energy,Senior Secured,0.2313292183594263
475,CLARIVATE SCIENCE,BB+,11,0.007,22881046.95,0.3810591479266205,0.2477157352513102,Technology,Technology,Senior Secured,0.2045625707662456
476,3M,AA+,2,0.0,22684572.12,0.3904369390221497,0.2733058573155048,Capital Goods,Industrials,Senior Unsecured,0.2
477,CF INDUSTRIES,A-,6,0.0005,22505322.86,0.3967491281302596,0.2578776169028041,Basic Industry,Materials,Senior Unsecured,0.2370371894433999
478,PAYCHEX,A,4,0.0002,22451770.41,0.3118817497864303,0.2027177171509299,Technology,Technology,Senior Unsecured,0.2388059800499001
479,BANK OF MONTREAL MTN,AA-,3,0.0001,22381686.86,0.3799538872348874,0.2659654202651104,Banking,Financials,Senior Unsecured,0.2394014975031218
480,LIGHTNING POWER,BBB-,10,0.004,22270798.13,0.6305,0.5359,Electric,Utilities,Senior Secured,0.2182476903693578
481,IHEARTCOMMUNICATIONS,B-,16,0.088,22266874.4,0.3317454193677941,0.2322103047698962,Communications,Communications,Senior Secured,0.1214732807883682
482,AXON ENTERPRISE,A-,7,0.0009,22204367.61,0.5286581127450537,0.3700495787769927,Capital Goods,Industrials,Senior Secured,0.2347196978199719
483,MICHAELS,BB-,13,0.019,22129609.31,0.3887833422198812,0.2333001936458046,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1664089228145401
484,BROWN & BROWN,AA-,4,0.0002,22129310.91,0.3868097934574141,0.2900996576741123,Insurance,Financials,Senior Unsecured,0.2388059800499001
485,ARDAGH PACKAGING FINANCE,BB,12,0.011,22114898.83,0.4835999999999999,0.3385,Capital Goods,Industrials,Senior Secured,0.1892339772456584
486,OLIN,BB+,9,0.0022,21998901.14,0.4339707171922406,0.2820832988889462,Basic Industry,Materials,Senior Secured,0.2275000962355834
487,ASCENT RESOURCES UTICA,BBB-,9,0.0022,21948219.72,0.5592959541086643,0.3355923446115838,Energy,Energy,Senior Secured,0.2275000962355834
488,HILTON GRAND VACATIONS BORROWER LL,BBB-,10,0.004,21943962.25,0.4248454596527115,0.2548785154726558,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
489,AMERICAN HONDA FINANCE,A-,3,0.0001,21924801.8,0.331049385764071,0.1986315158747295,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2394014975031218
490,ARDONAGH,BB-,13,0.019,21883265.7,0.468,0.351,Insurance,Financials,Senior Secured,0.1664089228145401
491,CHARLES SCHWAB,AA-,2,0.0,21873934.56,0.384139054143993,0.2689421815314236,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2
492,MOHEGAN TRIBAL GAMING AUTHORITY,BB+,11,0.007,21869853.59,0.3981771179654705,0.238876100137669,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
493,ACCENTURE CAPITAL,A+,1,0.0,21867377.45,0.3193592164947973,0.2075519242128415,Technology,Technology,Senior Unsecured,0.2
494,SMURFIT KAPPA TREASURY UNLIMITED C,AA,3,0.0001,21850931.08,0.406972335350023,0.2645279101894911,Basic Industry,Materials,Senior Unsecured,0.2394014975031218
495,RADIOLOGY PARTNERS,BB-,13,0.019,21823744.12,0.4286250710623709,0.3429200568498968,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1664089228145401
496,J M SMUCKER,A,6,0.0005,21801417.66,0.3597163762900912,0.2877824378233117,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2370371894433999
497,HP,BBB,3,0.0001,21768577.17,0.3062674424428632,0.1990620233219404,Technology,Technology,Senior Unsecured,0.2394014975031218
498,ZOETIS,A,2,0.0,21694709.1,0.37282908999757,0.298279407795332,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
499,MCAFEE,B-,16,0.088,21603509.46,0.3411,0.2216999999999999,Technology,Technology,Senior Secured,0.1214732807883682
500,EQUINIX EUROPE 2 FINANCING,AA-,4,0.0002,21521121.55,0.3150652322691332,0.2047795895686486,Technology,Technology,Senior Unsecured,0.2388059800499001
501,REALTY,AA,3,0.0001,21504260.33,0.4561711992941633,0.2965244845780752,Reits,Real Estate,Senior Unsecured,0.2394014975031218
502,COINBASE GLOBAL,BBB-,10,0.004,21435038.88,0.4792,0.3354,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.2182476903693578
503,SHIFT4 PAYMENTS,BB+,11,0.007,21412855.05,0.3952,0.2569,Technology,Technology,Senior Secured,0.2045625707662456
504,SENSATA TECHNOLOGIES,BBB+,7,0.0009,21408625.12,0.4193406536197033,0.2725647435455677,Technology,Technology,Senior Secured,0.2347196978199719
505,FERRELLGAS,BB+,11,0.007,21348279.48,0.5380452712069329,0.3228059512462407,Energy,Energy,Senior Secured,0.2045625707662456
506,VIASAT,BB+,9,0.0022,21303231.33,0.4275852115992114,0.2992900805333836,Communications,Communications,Senior Secured,0.2275000962355834
507,CNX RESOURCES,BBB-,9,0.0022,21301267.58,0.5586013325248319,0.3351763793608004,Energy,Energy,Senior Secured,0.2275000962355834
508,GLOBAL AUTO,B,15,0.053,21269518.26,0.3757,0.2254,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1284781455672515
509,REYNOLDS AMERICAN,BBB,6,0.0005,21243574.05,0.3566813345003497,0.2853509554803938,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2370371894433999
510,TAYLOR MORRISON,BBB+,8,0.0015,21224507.55,0.4420000000000001,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
511,NORFOLK SOUTHERN,BBB+,8,0.0015,21189235.54,0.3884999999999999,0.2719,Transportation,Industrials,Senior Unsecured,0.2313292183594263
512,BAUSCH + LOMB,BB+,11,0.007,21185530.6,0.4693,0.3754,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2045625707662456
513,ENTERGY LOUISIANA,A,6,0.0005,21130996.03,0.4703636660468863,0.3998062433386866,Electric,Utilities,Senior Unsecured,0.2370371894433999
514,OTIS WORLDWIDE,AA,3,0.0001,21064982.23,0.3889512764390307,0.2722530885908086,Capital Goods,Industrials,Senior Unsecured,0.2394014975031218
515,METHANEX,A-,7,0.0009,21054637.69,0.4002,0.2601,Basic Industry,Materials,Senior Unsecured,0.2347196978199719
517,INGERSOLL RAND,A+,1,0.0,20841544.89,0.3938906487497914,0.2756880234457993,Capital Goods,Industrials,Senior Unsecured,0.2
518,STATION CASINOS,BBB+,8,0.0015,20821621.53,0.4379705199608437,0.2627762526080263,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
519,PRIME HEALTHCARE SERVICES,BB,12,0.011,20815520.03,0.4594,0.3675,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1892339772456584
520,MADISON IAQ,BBB-,7,0.0009,20799102.13,0.5160411911482834,0.3612339091997621,Capital Goods,Industrials,Senior Secured,0.2347196978199719
521,BIOGEN,AA+,2,0.0,20789010.81,0.3659767193217405,0.2927896243003108,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
522,SAN DIEGO GAS & ELECTRIC,A,2,0.0,20769319.01,0.4843010028447243,0.4116402004550365,Electric,Utilities,Senior Unsecured,0.2
523,SOMNIGROUP INTERNATIONAL,BBB+,8,0.0015,20732567.06,0.494,0.3951999999999999,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2313292183594263
524,RYAN SPECIALTY,BBB,7,0.0009,20730620.17,0.5232681854271801,0.3924511390703851,Insurance,Financials,Senior Secured,0.2347196978199719
525,ALBION FINANCING 1,BBB-,10,0.004,20693296.17,0.5044,0.3531,Industrial Other,Industrials,Senior Secured,0.2182476903693578
526,RB GLOBAL,BBB-,9,0.0022,20672444.31,0.5104782358130343,0.3573469724591073,Capital Goods,Industrials,Senior Secured,0.2275000962355834
527,TOPBUILD,BBB,8,0.0015,20664749.35,0.52,0.3639999999999999,Industrial Other,Industrials,Senior Secured,0.2313292183594263
528,HERTZ,CCC,18,0.2,20570660.57,0.3746157433677882,0.2621937984734342,Transportation,Industrials,Senior Secured,0.1200054479915714
529,AXALTA,A-,6,0.0005,20508434.38,0.560340631535619,0.3641823395148898,Basic Industry,Materials,Senior Secured,0.2370371894433999
530,ARCHES BUYER,BBB-,10,0.004,20460357.4,0.4225833062972791,0.2535160822017703,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
531,ARDONAGH FINCO,BB+,11,0.007,20447731.81,0.494,0.3705,Insurance,Financials,Senior Secured,0.2045625707662456
532,ENERGY TRANSFER PARTNERS,BBB-,10,0.004,20398110.66,0.3948,0.2369,Energy,Energy,Senior Unsecured,0.2182476903693578
533,HLF FINANCING,B+,11,0.007,20377854.81,0.4455293718936355,0.3564384585047497,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2045625707662456
534,BRIGHTSTAR LOTTERY,BBB,8,0.0015,20265343.78,0.4419999999999999,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
535,AMERIGAS PARTNERS,BB,7,0.0009,20183558.55,0.4966554126212793,0.2979869808019557,Energy,Energy,Senior Secured,0.2347196978199719
536,NOBLE FINANCE II,BB+,11,0.007,20166542.0,0.5434,0.326,Energy,Energy,Senior Secured,0.2045625707662456
537,VIATRIS,A,6,0.0005,20045917.880000003,0.3517721851006605,0.2814254151161873,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2370371894433999
538,DARLING INGREDIENTS,BBB+,8,0.0015,19992195.03,0.494,0.3951999999999999,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2313292183594263
539,SYSCO,AA,3,0.0001,19879815.84,0.3647524084873011,0.291811359109049,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
540,LBM ACQUISITION,B-,16,0.088,19742933.56,0.3998522229556649,0.2799080471660666,Capital Goods,Industrials,Senior Secured,0.1214732807883682
541,PRIMO WATER,BBB-,7,0.0009,19662130.78,0.4932419576983406,0.3945904930142062,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2347196978199719
542,CROSSCOUNTRY INTERMEDIATE HOLDCO L,BB+,11,0.007,19610748.4,0.4692999999999999,0.305,Finance Companies,Financials,Senior Secured,0.2045625707662456
543,DTE ENERGY,AA,2,0.0,19597479.96,0.4948886792275613,0.42067467576571,Electric,Utilities,Senior Unsecured,0.2
544,BLACKSTONE PRIVATE CREDIT FUND,BBB-,10,0.004,19584957.99,0.341,0.2215999999999999,Finance Companies,Financials,Senior Unsecured,0.2182476903693578
545,AMWINS,BBB-,10,0.004,19532941.8,0.5044000000000001,0.3783000000000001,Insurance,Financials,Senior Secured,0.2182476903693578
546,OAK EAGLE ACQUIRECO,BBB-,10,0.004,19450744.48,0.4199697885949505,0.2939491692373515,Communications,Communications,Senior Secured,0.2182476903693578
547,SBA,A-,7,0.0009,19440849.26,0.3239,0.2267999999999999,Communications,Communications,Senior Unsecured,0.2347196978199719
548,KEYCORP MTN,A-,2,0.0,19435786.64,0.3899972721733891,0.2730108809712679,Banking,Financials,Senior Unsecured,0.2
549,TYSON FOODS,BBB+,2,0.0,19423226.0,0.3586900715598942,0.2869598589808922,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
550,JAZZ SECURITIES DAC,BBB+,8,0.0015,19418773.89,0.4939999999999999,0.3952,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2313292183594263
551,FIRSTCASH,BBB+,7,0.0009,19319610.34,0.4933685883323048,0.3206904356750085,Finance Companies,Financials,Senior Secured,0.2347196978199719
552,FMC,B-,11,0.007,19169860.16,0.3485493985338493,0.2265419579553156,Basic Industry,Materials,Senior Unsecured,0.2045625707662456
553,CLEAN HARBORS,BBB+,8,0.0015,19168296.97,0.52,0.364,Capital Goods,Industrials,Senior Secured,0.2313292183594263
554,CACI INTERNATIONAL,BBB,9,0.0022,19147409.9,0.416,0.2704,Technology,Technology,Senior Secured,0.2275000962355834
555,JEFFERIES FINANCE,BB,11,0.007,19137179.1,0.4626783815189878,0.32388493257384,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.2045625707662456
556,WBI OPERATING,BBB,9,0.0022,19065065.54,0.5649154627201979,0.338957515466165,Energy,Energy,Senior Secured,0.2275000962355834
